Order_ID,Customer_ID,Age,Gender,Location,Product_Category,Brand,Price,Quantity,Discount_%,Discount_Value,Total_Amount,Payment_Method,Device_Type,Purchase_Date,Customer_Segment
6548,3548,54,Female,Hyderabad,Beauty,Adidas,63755.92,1,25,15938.98,47816.94,Card,Tablet - iPad,08-09-2025,Medium
6549,3549,38,Female,Chennai,Sports,Samsung,77816.2,2,20,15563.24,124505.92,Card,Tablet - Android,14-02-2025,High
6550,3550,20,Male,Delhi,Beauty,Samsung,56806.42,5,10,5680.64,255628.9,Card,Mobile - Android,21-01-2025,High
6551,3551,29,Female,Bangalore,Sports,Boat,73853.41,3,5,3692.67,210482.22,UPI,Tablet - Android,23-03-2025,High
6552,3552,45,Male,Bangalore,Home,Nike,13107.98,4,30,3932.39,36702.36,COD,Mobile - iOS,09-03-2025,Medium
6553,3553,42,Male,Chennai,Clothing,Apple,75858.74,5,15,11378.81,322399.65,COD,Tablet - iPad,08-06-2025,High
6554,3554,33,Male,Mumbai,Home,Adidas,12949.46,2,0,0,25898.92,UPI,Laptop - Mac,21-12-2025,Medium
6555,3555,29,Male,Mumbai,Beauty,Sony,4645.32,2,10,464.53,8361.58,UPI,Mobile - Android,18-12-2025,Low
6556,3556,38,Female,Bangalore,Beauty,Apple,78512.93,3,5,3925.65,223761.84,Card,Laptop - Mac,15-07-2025,High
6557,3557,62,Male,Pune,Sports,Samsung,79092.54,3,5,3954.63,225413.73,Card,Tablet - Android,07-09-2025,High
6558,3558,39,Male,Mumbai,Home,Zara,8688.25,5,10,868.82,39097.15,UPI,Mobile - Android,30-04-2025,Medium
6559,3559,36,Male,Bangalore,Beauty,Apple,32965.11,4,10,3296.51,118674.4,COD,Tablet - iPad,21-03-2025,High
6560,3560,29,Female,Chennai,Clothing,Sony,50917.16,1,30,15275.15,35642.01,Card,Tablet - iPad,08-04-2025,Medium
6561,3561,29,Female,Hyderabad,Electronics,Nike,68111.89,1,30,20433.57,47678.32,COD,Tablet - Android,29-11-2025,Medium
6562,3562,40,Female,Bangalore,Sports,Sony,29803.3,5,25,7450.82,111762.4,Card,Tablet - Android,16-03-2025,High
6563,3563,59,Male,Pune,Beauty,Sony,73287.52,4,20,14657.5,234520.08,UPI,Laptop - Mac,29-07-2025,High
6564,3564,52,Female,Bangalore,Sports,Samsung,11627.52,1,5,581.38,11046.14,Card,Tablet - Android,02-08-2025,Low
6565,3565,26,Female,Hyderabad,Electronics,Sony,2729.72,3,40,1091.89,4913.49,COD,Mobile - Android,30-11-2025,Low
6566,3566,38,Male,Delhi,Electronics,Nike,32508.02,2,40,13003.21,39009.62,Card,Tablet - Android,20-11-2025,Medium
6567,3567,34,Female,Pune,Clothing,Boat,42293.39,4,20,8458.68,135338.84,UPI,Tablet - Android,10-02-2025,High
6568,3568,19,Female,Mumbai,Clothing,Nike,73639.72,5,40,29455.89,220919.15,COD,Tablet - iPad,16-11-2025,High
6569,3569,54,Male,Delhi,Beauty,Sony,71512.74,3,15,10726.91,182357.49,COD,Tablet - iPad,06-10-2025,High
6570,3570,28,Female,Mumbai,Home,Adidas,34659.45,2,30,10397.83,48523.24,COD,Mobile - iOS,09-07-2025,Medium
6571,3571,38,Male,Hyderabad,Electronics,Samsung,69133.38,4,40,27653.35,165920.12,COD,Tablet - Android,10-10-2025,High
6572,3572,22,Female,Hyderabad,Beauty,Samsung,13241.11,2,10,1324.11,23834,UPI,Mobile - Android,28-10-2025,Medium
6573,3573,51,Female,Pune,Electronics,Nike,17073.62,5,5,853.68,81099.7,Card,Tablet - Android,10-05-2025,High
6574,3574,54,Female,Delhi,Sports,Adidas,40992.63,5,5,2049.63,194715,UPI,Mobile - iOS,31-08-2025,High
6575,3575,49,Male,Pune,Beauty,Samsung,3986.46,4,40,1594.58,9567.52,Card,Mobile - iOS,24-02-2025,Low
6576,3576,27,Male,Mumbai,Sports,Apple,60548.27,2,10,6054.83,108986.88,Card,Laptop - Windows,23-07-2025,High
6577,3577,56,Male,Pune,Beauty,Sony,42864.88,4,0,0,171459.52,UPI,Tablet - Android,26-03-2025,High
6578,3578,30,Male,Delhi,Home,Adidas,11589.66,5,25,2897.42,43461.2,Card,Laptop - Windows,20-08-2025,Medium
6579,3579,19,Male,Bangalore,Electronics,Apple,40920.26,4,15,6138.04,139128.88,UPI,Mobile - Android,21-06-2025,High
6580,3580,40,Male,Chennai,Sports,Puma,39842.04,5,15,5976.31,169328.65,UPI,Tablet - iPad,04-12-2025,High
6581,3581,57,Male,Delhi,Beauty,Sony,51171.47,3,15,7675.72,130487.25,Card,Tablet - Android,31-07-2025,High
6582,3582,20,Male,Bangalore,Home,Adidas,4611.79,2,15,691.77,7840.04,Card,Mobile - iOS,29-04-2025,Low
6583,3583,38,Female,Chennai,Home,Samsung,29603.33,5,10,2960.33,133215,COD,Tablet - iPad,01-01-2025,High
6584,3584,27,Male,Hyderabad,Sports,Samsung,64595.37,5,25,16148.84,242232.65,Card,Laptop - Mac,05-10-2025,High
6585,3585,20,Female,Hyderabad,Clothing,Zara,2127.59,3,25,531.9,4787.07,UPI,Laptop - Windows,03-11-2025,Low
6586,3586,32,Female,Mumbai,Clothing,Zara,51129.16,3,5,2556.46,145718.1,Card,Laptop - Windows,09-05-2025,High
6587,3587,27,Female,Chennai,Sports,Nike,27364.27,4,40,10945.71,65674.24,COD,Tablet - Android,10-04-2025,High
6588,3588,64,Female,Pune,Home,Puma,54061.94,5,15,8109.29,229763.25,COD,Mobile - iOS,19-07-2025,High
6589,3589,26,Female,Delhi,Sports,Adidas,23468.82,2,30,7040.65,32856.34,Card,Tablet - iPad,23-06-2025,Medium
6590,3590,33,Male,Mumbai,Electronics,Boat,72328.79,2,15,10849.32,122958.94,UPI,Mobile - iOS,02-09-2025,High
6591,3591,41,Male,Bangalore,Sports,Boat,24163.58,2,40,9665.43,28996.3,Card,Laptop - Windows,31-08-2025,Medium
6592,3592,37,Female,Chennai,Home,Sony,67696.24,3,0,0,203088.72,UPI,Laptop - Mac,18-05-2025,High
6593,3593,47,Male,Bangalore,Clothing,Sony,13940.92,1,10,1394.09,12546.83,Card,Mobile - Android,27-03-2025,Low
6594,3594,30,Male,Bangalore,Clothing,Zara,78445.96,4,10,7844.6,282405.44,COD,Mobile - Android,08-06-2025,High
6595,3595,18,Male,Delhi,Clothing,Zara,29060.62,1,20,5812.12,23248.5,Card,Mobile - iOS,05-02-2025,Medium
6596,3596,21,Female,Mumbai,Electronics,Zara,40360.63,2,30,12108.19,56504.88,UPI,Tablet - iPad,10-09-2025,High
6597,3597,24,Female,Pune,Electronics,Adidas,67022.82,4,25,16755.71,201068.44,UPI,Mobile - Android,30-11-2025,High
6598,3598,53,Male,Chennai,Beauty,Nike,6170.58,4,30,1851.17,17277.64,Card,Laptop - Windows,17-09-2025,Low
6599,3599,38,Female,Chennai,Beauty,Samsung,12118.78,2,30,3635.63,16966.3,Card,Laptop - Mac,03-07-2025,Low
6600,3600,47,Female,Pune,Sports,Apple,27115.83,2,25,6778.96,40673.74,Card,Tablet - Android,02-12-2025,Medium
6601,3601,56,Male,Mumbai,Clothing,Sony,31187.97,2,40,12475.19,37425.56,UPI,Tablet - iPad,08-01-2025,Medium
6602,3602,44,Female,Chennai,Sports,Apple,64936.98,3,20,12987.4,155848.74,UPI,Laptop - Windows,05-03-2025,High
6603,3603,43,Female,Chennai,Clothing,Zara,18057.62,3,40,7223.05,32503.71,UPI,Mobile - iOS,20-01-2025,Medium
6604,3604,36,Male,Bangalore,Clothing,Nike,64854.25,1,25,16213.56,48640.69,COD,Tablet - Android,09-06-2025,Medium
6605,3605,31,Male,Mumbai,Clothing,Zara,58841.82,5,15,8826.27,250077.75,COD,Laptop - Mac,19-12-2025,High
6606,3606,57,Male,Delhi,Home,Nike,65308.86,2,40,26123.54,78370.64,Card,Mobile - Android,21-11-2025,High
6607,3607,59,Female,Hyderabad,Electronics,Nike,66923.21,1,40,26769.28,40153.93,UPI,Laptop - Windows,09-04-2025,Medium
6608,3608,48,Female,Bangalore,Electronics,Samsung,59407.77,5,0,0,297038.85,Card,Laptop - Mac,17-03-2025,High
6609,3609,24,Female,Chennai,Beauty,Nike,14578.33,3,5,728.92,41548.23,UPI,Laptop - Windows,12-09-2025,Medium
6610,3610,50,Female,Bangalore,Home,Zara,38152.57,4,25,9538.14,114457.72,Card,Mobile - Android,17-07-2025,High
6611,3611,26,Male,Delhi,Sports,Samsung,62672.22,5,15,9400.83,266356.95,UPI,Laptop - Windows,09-01-2025,High
6612,3612,19,Female,Hyderabad,Home,Zara,18369.89,5,5,918.49,87257,Card,Tablet - iPad,02-09-2025,High
6613,3613,53,Female,Pune,Sports,Puma,64945.46,5,20,12989.09,259781.85,COD,Laptop - Windows,10-03-2025,High
6614,3614,24,Female,Mumbai,Home,Adidas,54596.08,2,15,8189.41,92813.34,COD,Laptop - Mac,18-10-2025,High
6615,3615,22,Female,Bangalore,Sports,Samsung,62955.91,1,25,15738.98,47216.93,COD,Mobile - iOS,16-09-2025,Medium
6616,3616,39,Female,Hyderabad,Clothing,Adidas,8497.2,5,0,0,42486,Card,Mobile - iOS,24-04-2025,Medium
6617,3617,51,Male,Chennai,Home,Sony,44442.82,3,30,13332.85,93329.91,UPI,Tablet - Android,23-03-2025,High
6618,3618,33,Female,Pune,Clothing,Sony,59120.42,1,25,14780.1,44340.32,COD,Laptop - Windows,08-08-2025,Medium
6619,3619,31,Female,Chennai,Clothing,Zara,44107.07,2,30,13232.12,61749.9,COD,Laptop - Mac,26-11-2025,High
6620,3620,26,Female,Mumbai,Clothing,Puma,7677.64,4,0,0,30710.56,COD,Mobile - Android,13-02-2025,Medium
6621,3621,23,Female,Bangalore,Electronics,Adidas,75742.16,5,40,30296.86,227226.5,COD,Mobile - iOS,26-07-2025,High
6622,3622,62,Male,Hyderabad,Clothing,Samsung,50715.9,5,5,2535.8,240900.5,COD,Laptop - Mac,11-03-2025,High
6623,3623,54,Male,Pune,Beauty,Apple,40644.74,2,40,16257.9,48773.68,Card,Mobile - Android,07-02-2025,Medium
6624,3624,58,Female,Mumbai,Beauty,Adidas,28354.18,4,5,1417.71,107745.88,COD,Mobile - Android,12-07-2025,High
6625,3625,19,Female,Bangalore,Electronics,Boat,20022.61,5,30,6006.78,70079.15,COD,Tablet - Android,20-07-2025,High
6626,3626,54,Male,Mumbai,Home,Adidas,40909.29,5,15,6136.39,173864.5,Card,Laptop - Mac,27-08-2025,High
6627,3627,61,Female,Bangalore,Beauty,Nike,4620.22,5,40,1848.09,13860.65,UPI,Tablet - iPad,22-03-2025,Low
6628,3628,59,Female,Delhi,Electronics,Boat,75277.32,4,20,15055.46,240887.44,UPI,Laptop - Windows,15-04-2025,High
6629,3629,59,Male,Mumbai,Beauty,Puma,14005.09,5,0,0,70025.45,COD,Laptop - Windows,27-06-2025,High
6630,3630,36,Male,Mumbai,Clothing,Zara,25289.02,3,15,3793.35,64487.01,UPI,Laptop - Windows,15-05-2025,High
6631,3631,60,Male,Delhi,Electronics,Puma,66145.83,4,30,19843.75,185208.32,UPI,Mobile - iOS,21-11-2025,High
6632,3632,61,Male,Bangalore,Home,Samsung,76784.31,3,0,0,230352.93,COD,Tablet - Android,03-12-2025,High
6633,3633,34,Male,Delhi,Electronics,Sony,41395.11,5,0,0,206975.55,COD,Tablet - Android,29-08-2025,High
6634,3634,18,Male,Mumbai,Electronics,Zara,58902.64,3,0,0,176707.92,Card,Tablet - iPad,13-12-2025,High
6635,3635,21,Male,Pune,Beauty,Samsung,74971.55,3,15,11245.73,191177.46,COD,Tablet - iPad,10-05-2025,High
6636,3636,54,Female,Pune,Beauty,Zara,4577.95,2,10,457.8,8240.3,Card,Mobile - iOS,08-11-2025,Low
6637,3637,47,Female,Bangalore,Clothing,Boat,290.55,4,15,43.58,987.88,UPI,Tablet - iPad,01-10-2025,Low
6638,3638,63,Male,Mumbai,Clothing,Apple,63839.63,2,30,19151.89,89375.48,COD,Laptop - Windows,07-08-2025,High
6639,3639,47,Male,Bangalore,Sports,Apple,38996.23,5,30,11698.87,136486.8,UPI,Laptop - Mac,27-01-2025,High
6640,3640,46,Female,Pune,Sports,Adidas,56779.66,2,30,17033.9,79491.52,COD,Mobile - iOS,30-06-2025,High
6641,3641,63,Male,Pune,Sports,Samsung,31607.84,3,10,3160.78,85341.18,COD,Mobile - Android,28-02-2025,High
6642,3642,38,Female,Bangalore,Clothing,Apple,10787.73,1,15,1618.16,9169.57,COD,Laptop - Mac,27-12-2025,Low
6643,3643,20,Female,Bangalore,Clothing,Zara,4791.88,2,30,1437.56,6708.64,COD,Tablet - Android,06-09-2025,Low
6644,3644,42,Male,Chennai,Clothing,Apple,72314.68,4,25,18078.67,216944.04,COD,Tablet - iPad,11-10-2025,High
6645,3645,20,Male,Pune,Sports,Samsung,66427.9,5,5,3321.4,315532.5,UPI,Tablet - Android,25-10-2025,High
6646,3646,28,Male,Bangalore,Clothing,Sony,64837.89,1,40,25935.16,38902.73,UPI,Mobile - iOS,08-05-2025,Medium
6647,3647,56,Female,Mumbai,Clothing,Samsung,18577.83,3,30,5573.35,39013.44,COD,Mobile - Android,04-07-2025,Medium
6648,3648,63,Female,Chennai,Home,Boat,77607.77,5,10,7760.78,349234.95,COD,Laptop - Mac,05-02-2025,High
6649,3649,54,Female,Delhi,Electronics,Zara,70598.52,3,0,0,211795.56,UPI,Tablet - Android,09-07-2025,High
6650,3650,38,Male,Chennai,Sports,Puma,40212.31,3,25,10053.08,90477.69,Card,Tablet - iPad,29-04-2025,High
6651,3651,62,Female,Delhi,Sports,Samsung,76863.79,3,5,3843.19,219061.8,COD,Tablet - iPad,08-05-2025,High
6652,3652,31,Male,Delhi,Clothing,Apple,58137.98,3,30,17441.39,122089.77,COD,Mobile - Android,07-08-2025,High
6653,3653,56,Male,Delhi,Beauty,Zara,1656.84,2,40,662.74,1988.2,Card,Laptop - Mac,13-09-2025,Low
6654,3654,59,Female,Delhi,Beauty,Apple,77605.41,2,25,19401.35,116408.12,COD,Mobile - iOS,04-01-2025,High
6655,3655,48,Male,Chennai,Beauty,Nike,44752.99,4,30,13425.9,125308.36,COD,Laptop - Mac,02-12-2025,High
6656,3656,57,Female,Mumbai,Electronics,Zara,5804.54,4,15,870.68,19735.44,Card,Tablet - Android,18-09-2025,Low
6657,3657,44,Female,Hyderabad,Home,Samsung,29166.55,4,20,5833.31,93332.96,UPI,Laptop - Mac,28-05-2025,High
6658,3658,34,Male,Delhi,Sports,Boat,32788.33,1,40,13115.33,19673,Card,Tablet - iPad,03-09-2025,Low
6659,3659,41,Female,Chennai,Clothing,Zara,67420.28,4,10,6742.03,242713,Card,Laptop - Mac,18-10-2025,High
6660,3660,52,Male,Hyderabad,Beauty,Sony,2333.22,2,5,116.66,4433.12,COD,Tablet - Android,18-02-2025,Low
6661,3661,36,Male,Bangalore,Beauty,Sony,51882.5,5,15,7782.38,220500.6,Card,Laptop - Mac,11-11-2025,High
6662,3662,51,Male,Delhi,Sports,Puma,71828.56,4,15,10774.28,244217.12,Card,Laptop - Windows,28-02-2025,High
6663,3663,20,Female,Chennai,Clothing,Puma,52579.09,2,10,5257.91,94642.36,UPI,Mobile - Android,22-11-2025,High
6664,3664,35,Male,Pune,Beauty,Puma,30935.31,3,10,3093.53,83525.34,Card,Mobile - iOS,30-03-2025,High
6665,3665,48,Female,Chennai,Sports,Apple,37250.3,1,20,7450.06,29800.24,UPI,Tablet - Android,19-12-2025,Medium
6666,3666,32,Female,Pune,Clothing,Puma,74283.83,2,0,0,148567.66,Card,Laptop - Mac,06-05-2025,High
6667,3667,64,Male,Delhi,Electronics,Puma,5981.82,1,25,1495.46,4486.36,COD,Laptop - Mac,05-09-2025,Low
6668,3668,43,Male,Pune,Beauty,Apple,36032.05,2,10,3603.21,64857.68,Card,Laptop - Windows,14-09-2025,High
6669,3669,58,Female,Pune,Clothing,Sony,47549.52,5,30,14264.86,166423.3,Card,Tablet - iPad,05-02-2025,High
6670,3670,62,Male,Chennai,Sports,Nike,9544.26,3,15,1431.64,24337.86,Card,Tablet - iPad,16-02-2025,Medium
6671,3671,34,Male,Mumbai,Beauty,Adidas,48240.69,3,0,0,144722.07,Card,Tablet - iPad,14-01-2025,High
6672,3672,30,Male,Delhi,Sports,Samsung,7558.63,2,10,755.86,13605.54,COD,Mobile - Android,03-03-2025,Low
6673,3673,35,Male,Pune,Sports,Sony,78146.68,2,5,3907.33,148478.7,Card,Mobile - iOS,23-05-2025,High
6674,3674,29,Female,Delhi,Beauty,Adidas,22619.79,2,40,9047.92,27143.74,Card,Tablet - iPad,06-06-2025,Medium
6675,3675,39,Male,Mumbai,Home,Boat,39606.09,2,40,15842.44,47527.3,COD,Mobile - Android,06-07-2025,Medium
6676,3676,54,Female,Delhi,Beauty,Nike,79151.39,4,30,23745.42,221623.88,UPI,Laptop - Mac,21-08-2025,High
6677,3677,62,Male,Delhi,Electronics,Nike,21983.79,5,30,6595.14,76943.25,UPI,Mobile - Android,07-12-2025,High
6678,3678,28,Male,Delhi,Home,Adidas,38656.28,3,20,7731.26,92775.06,UPI,Mobile - Android,25-01-2025,High
6679,3679,30,Male,Bangalore,Beauty,Adidas,54166.87,2,25,13541.72,81250.3,COD,Laptop - Windows,12-02-2025,High
6680,3680,53,Male,Mumbai,Beauty,Adidas,73229.14,4,20,14645.83,234333.24,COD,Mobile - iOS,21-02-2025,High
6681,3681,42,Female,Delhi,Home,Apple,34669.71,5,15,5200.46,147346.25,Card,Mobile - Android,04-01-2025,High
6682,3682,36,Male,Chennai,Beauty,Boat,24250.2,2,15,3637.53,41225.34,Card,Laptop - Mac,01-03-2025,Medium
6683,3683,18,Male,Mumbai,Electronics,Samsung,33604.63,2,30,10081.39,47046.48,Card,Mobile - iOS,07-05-2025,Medium
6684,3684,31,Female,Bangalore,Clothing,Zara,32603.89,1,25,8150.97,24452.92,COD,Tablet - iPad,09-03-2025,Medium
6685,3685,19,Female,Chennai,Electronics,Puma,44951.96,1,0,0,44951.96,Card,Mobile - Android,03-02-2025,Medium
6686,3686,22,Male,Hyderabad,Home,Puma,12908.4,5,30,3872.52,45179.4,Card,Mobile - iOS,15-08-2025,Medium
6687,3687,24,Male,Hyderabad,Clothing,Boat,4850.11,1,10,485.01,4365.1,UPI,Laptop - Mac,01-04-2025,Low
6688,3688,44,Female,Delhi,Beauty,Nike,206.79,3,15,31.02,527.31,COD,Mobile - iOS,12-01-2025,Low
6689,3689,48,Male,Hyderabad,Beauty,Adidas,22084.38,2,30,6625.31,30918.14,Card,Laptop - Windows,07-07-2025,Medium
6690,3690,58,Female,Delhi,Clothing,Puma,25553.58,4,30,7666.07,71550.04,UPI,Tablet - iPad,03-03-2025,High
6691,3691,33,Male,Chennai,Beauty,Apple,77460.55,1,0,0,77460.55,UPI,Mobile - iOS,05-08-2025,High
6692,3692,41,Female,Bangalore,Clothing,Boat,17482.75,2,10,1748.28,31468.94,Card,Tablet - iPad,24-10-2025,Medium
6693,3693,63,Female,Bangalore,Electronics,Sony,43626.9,5,30,13088.07,152694.15,Card,Laptop - Windows,20-06-2025,High
6694,3694,50,Male,Pune,Electronics,Nike,69504.86,2,25,17376.22,104257.28,UPI,Mobile - Android,06-05-2025,High
6695,3695,51,Female,Mumbai,Sports,Apple,59135.22,1,0,0,59135.22,COD,Laptop - Mac,08-04-2025,High
6696,3696,23,Male,Delhi,Home,Apple,4827.85,5,10,482.79,21725.3,COD,Tablet - Android,02-07-2025,Medium
6697,3697,20,Male,Mumbai,Sports,Adidas,29873.3,3,5,1493.66,85138.92,UPI,Laptop - Mac,14-05-2025,High
6698,3698,51,Male,Chennai,Sports,Puma,53247.28,5,40,21298.91,159741.85,COD,Laptop - Windows,16-08-2025,High
6699,3699,28,Female,Pune,Sports,Boat,596.23,3,5,29.81,1699.26,UPI,Mobile - Android,19-08-2025,Low
6700,3700,38,Female,Delhi,Sports,Apple,76267.17,1,20,15253.43,61013.74,UPI,Laptop - Mac,17-04-2025,High
6701,3701,56,Male,Pune,Electronics,Samsung,18585.54,3,0,0,55756.62,COD,Tablet - iPad,26-10-2025,High
6702,3702,59,Female,Pune,Clothing,Puma,39013.79,4,15,5852.07,132646.88,COD,Tablet - iPad,07-02-2025,High
6703,3703,41,Male,Hyderabad,Beauty,Zara,5791.61,5,0,0,28958.05,UPI,Mobile - Android,26-06-2025,Medium
6704,3704,64,Male,Mumbai,Home,Samsung,12145.56,4,20,2429.11,38865.8,COD,Tablet - iPad,22-06-2025,Medium
6705,3705,19,Male,Hyderabad,Electronics,Zara,27605.39,1,20,5521.08,22084.31,UPI,Mobile - Android,16-01-2025,Medium
6706,3706,53,Female,Delhi,Electronics,Puma,9015.66,1,10,901.57,8114.09,Card,Tablet - iPad,04-01-2025,Low
6707,3707,47,Female,Hyderabad,Clothing,Sony,19378.13,1,5,968.91,18409.22,COD,Mobile - Android,30-03-2025,Low
6708,3708,44,Female,Delhi,Home,Adidas,39349.79,1,15,5902.47,33447.32,UPI,Mobile - iOS,27-11-2025,Medium
6709,3709,24,Male,Bangalore,Beauty,Nike,45693.87,3,15,6854.08,116519.37,UPI,Tablet - iPad,21-07-2025,High
6710,3710,18,Female,Chennai,Clothing,Adidas,66686.92,4,10,6668.69,240072.92,UPI,Mobile - Android,18-02-2025,High
6711,3711,57,Female,Delhi,Electronics,Boat,20205.41,1,15,3030.81,17174.6,Card,Mobile - Android,18-01-2025,Low
6712,3712,40,Female,Mumbai,Beauty,Apple,62770.79,3,10,6277.08,169481.13,COD,Mobile - iOS,09-05-2025,High
6713,3713,24,Female,Hyderabad,Home,Adidas,78550.96,1,25,19637.74,58913.22,Card,Mobile - iOS,13-06-2025,High
6714,3714,34,Male,Mumbai,Electronics,Sony,74432.28,1,0,0,74432.28,Card,Laptop - Mac,28-06-2025,High
6715,3715,45,Female,Mumbai,Electronics,Samsung,10608.68,4,30,3182.6,29704.32,UPI,Tablet - iPad,11-11-2025,Medium
6716,3716,37,Male,Bangalore,Beauty,Sony,34626.73,5,20,6925.35,138506.9,COD,Tablet - iPad,07-03-2025,High
6717,3717,48,Female,Mumbai,Sports,Apple,52502.91,3,20,10500.58,126006.99,COD,Tablet - iPad,03-02-2025,High
6718,3718,49,Male,Mumbai,Electronics,Sony,5793.32,2,0,0,11586.64,Card,Laptop - Windows,11-03-2025,Low
6719,3719,55,Male,Pune,Sports,Nike,32039.24,2,0,0,64078.48,Card,Laptop - Mac,15-06-2025,High
6720,3720,20,Female,Hyderabad,Clothing,Sony,72598.82,1,20,14519.76,58079.06,Card,Tablet - iPad,03-11-2025,High
6721,3721,34,Female,Chennai,Home,Zara,68448.56,3,5,3422.43,195078.39,UPI,Mobile - Android,04-10-2025,High
6722,3722,60,Male,Hyderabad,Beauty,Nike,3916.13,4,15,587.42,13314.84,UPI,Laptop - Windows,07-08-2025,Low
6723,3723,37,Female,Mumbai,Sports,Sony,61767.52,2,40,24707.01,74121.02,COD,Tablet - Android,05-08-2025,High
6724,3724,48,Female,Pune,Beauty,Apple,61846.08,3,30,18553.82,129876.78,Card,Mobile - iOS,23-06-2025,High
6725,3725,26,Male,Chennai,Beauty,Samsung,5730.87,2,30,1719.26,8023.22,COD,Mobile - iOS,19-04-2025,Low
6726,3726,40,Female,Bangalore,Sports,Boat,52399.8,5,20,10479.96,209599.2,Card,Tablet - Android,12-07-2025,High
6727,3727,49,Male,Bangalore,Electronics,Boat,60705.5,4,25,15176.38,182116.48,Card,Laptop - Mac,17-06-2025,High
6728,3728,41,Female,Delhi,Sports,Nike,16297.74,2,25,4074.44,24446.6,COD,Mobile - Android,03-03-2025,Medium
6729,3729,26,Male,Bangalore,Home,Adidas,58799.89,3,15,8819.98,149939.73,UPI,Tablet - iPad,21-01-2025,High
6730,3730,47,Female,Mumbai,Home,Adidas,69204.27,4,25,17301.07,207612.8,UPI,Mobile - Android,14-05-2025,High
6731,3731,38,Male,Chennai,Sports,Nike,43074.4,3,30,12922.32,90456.24,COD,Mobile - Android,13-02-2025,High
6732,3732,40,Female,Pune,Electronics,Adidas,14213.33,3,15,2132,36243.99,COD,Laptop - Windows,28-12-2025,Medium
6733,3733,45,Female,Hyderabad,Home,Boat,74958.56,1,20,14991.71,59966.85,Card,Tablet - Android,12-10-2025,High
6734,3734,63,Female,Mumbai,Clothing,Adidas,36425.14,1,15,5463.77,30961.37,Card,Laptop - Mac,22-06-2025,Medium
6735,3735,23,Male,Delhi,Sports,Boat,60500.16,2,25,15125.04,90750.24,Card,Mobile - iOS,03-01-2025,High
6736,3736,37,Male,Bangalore,Clothing,Sony,64766.24,2,25,16191.56,97149.36,UPI,Laptop - Windows,16-05-2025,High
6737,3737,32,Male,Hyderabad,Home,Sony,53680.72,2,40,21472.29,64416.86,Card,Mobile - iOS,15-01-2025,High
6738,3738,44,Male,Bangalore,Clothing,Puma,12227.92,3,30,3668.38,25678.62,COD,Laptop - Windows,16-09-2025,Medium
6739,3739,52,Male,Chennai,Beauty,Zara,73891.02,2,0,0,147782.04,UPI,Mobile - Android,04-01-2025,High
6740,3740,38,Female,Bangalore,Clothing,Samsung,67574.09,3,25,16893.52,152041.71,COD,Laptop - Windows,28-11-2025,High
6741,3741,57,Female,Pune,Home,Nike,47004.8,5,30,14101.44,164516.8,UPI,Mobile - Android,25-05-2025,High
6742,3742,29,Female,Hyderabad,Clothing,Sony,44428.38,2,15,6664.26,75528.24,COD,Tablet - Android,02-01-2025,High
6743,3743,39,Female,Mumbai,Sports,Zara,26544.86,2,5,1327.24,50435.24,Card,Tablet - Android,28-05-2025,High
6744,3744,22,Male,Pune,Electronics,Samsung,73651.48,5,0,0,368257.4,COD,Tablet - Android,11-08-2025,High
6745,3745,18,Female,Mumbai,Beauty,Nike,43071.46,1,25,10767.86,32303.6,Card,Laptop - Windows,20-01-2025,Medium
6746,3746,58,Female,Chennai,Clothing,Nike,43577.76,2,5,2178.89,82797.74,Card,Laptop - Windows,04-04-2025,High
6747,3747,45,Male,Hyderabad,Sports,Nike,49933.24,4,0,0,199732.96,COD,Laptop - Windows,18-08-2025,High
6748,3748,20,Female,Chennai,Beauty,Samsung,31401.91,5,15,4710.29,133458.1,COD,Laptop - Mac,02-10-2025,High
6749,3749,49,Male,Mumbai,Electronics,Apple,26158.94,1,25,6539.74,19619.2,Card,Laptop - Mac,22-12-2025,Low
6750,3750,55,Female,Pune,Electronics,Apple,61993.41,1,5,3099.67,58893.74,Card,Tablet - Android,04-08-2025,High
6751,3751,29,Male,Bangalore,Sports,Adidas,60617.03,4,25,15154.26,181851.08,UPI,Mobile - Android,20-05-2025,High
6752,3752,23,Male,Pune,Electronics,Puma,47139.57,5,15,7070.94,200343.15,COD,Mobile - iOS,28-06-2025,High
6753,3753,53,Female,Bangalore,Sports,Zara,53516.47,2,20,10703.29,85626.36,UPI,Laptop - Windows,30-09-2025,High
6754,3754,38,Female,Mumbai,Electronics,Nike,48243.44,5,15,7236.52,205034.6,UPI,Tablet - Android,27-11-2025,High
6755,3755,43,Male,Hyderabad,Clothing,Boat,36681.02,2,5,1834.05,69693.94,UPI,Tablet - iPad,30-08-2025,High
6756,3756,20,Female,Chennai,Home,Zara,65615.19,1,15,9842.28,55772.91,COD,Tablet - iPad,13-04-2025,High
6757,3757,63,Female,Pune,Home,Adidas,11775.5,3,5,588.78,33560.16,UPI,Laptop - Mac,14-07-2025,Medium
6758,3758,19,Female,Pune,Home,Adidas,63265.87,2,15,9489.88,107551.98,COD,Mobile - Android,20-10-2025,High
6759,3759,60,Female,Mumbai,Home,Apple,19293.74,2,25,4823.44,28940.6,COD,Mobile - iOS,20-04-2025,Medium
6760,3760,26,Female,Delhi,Clothing,Adidas,7819.84,4,10,781.98,28151.44,COD,Mobile - iOS,26-05-2025,Medium
